"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"849","RT @ekimetrics: Pagerank algorithm reveals world's all-time top soccer team http://t.co/Kw8Wf7pYrw #datascience #bigdata #cloud #api http:/…",FALSE,0,NA,2015-03-28 21:48:27,FALSE,NA,"581935908464758784",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",69,TRUE,FALSE,NA,NA
"850","Commercial Challenges on Databits http://t.co/gHeZ4oSwwo #d3js #dataviz #datascience",FALSE,3,NA,2015-03-28 21:48:24,FALSE,NA,"581935896909516801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","databitsio",0,FALSE,FALSE,NA,NA
"851","RT @ekimetrics: Pagerank algorithm reveals world's all-time top soccer team http://t.co/Kw8Wf7pYrw #datascience #bigdata #cloud #api http:/…",FALSE,0,NA,2015-03-28 21:47:42,FALSE,NA,"581935721465905154",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",69,TRUE,FALSE,NA,NA
"852","RT @ekimetrics: Pagerank algorithm reveals world's all-time top soccer team http://t.co/Kw8Wf7pYrw #datascience #bigdata #cloud #api http:/…",FALSE,0,NA,2015-03-28 21:47:13,FALSE,NA,"581935601060069376",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",69,TRUE,FALSE,NA,NA
"853","IBM opens SDN, NFV labs in Dallas, Nice http://t.co/kNESMhxAdD #IoT #datascience #bigdata #IT",FALSE,3,NA,2015-03-28 21:45:43,FALSE,NA,"581935222339551232",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","All_Day_Cloud",2,FALSE,FALSE,NA,NA
"854","RT @DeepLearnIT: #ArtificialIntelligence is at a tipping point http://t.co/zqKLORNuTN http://t.co/NNhBrgRI2S #datascience #machinelearning …",FALSE,0,NA,2015-03-28 21:45:41,FALSE,NA,"581935215972585472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LorLiga",6,TRUE,FALSE,NA,NA
"855","RT @ekimetrics: Pagerank algorithm reveals world's all-time top soccer team http://t.co/Kw8Wf7pYrw #datascience #bigdata #cloud #api http:/…",FALSE,0,NA,2015-03-28 21:45:38,FALSE,NA,"581935199342182401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LorLiga",69,TRUE,FALSE,NA,NA
"856","RT @DataScie: Let’s build #opensource tensor libraries for #datascience #AI #machinelearning http://t.co/EyPBsPQwnl http://t.co/cySaSDkZft",FALSE,0,NA,2015-03-28 21:45:34,FALSE,NA,"581935183869423616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LorLiga",4,TRUE,FALSE,NA,NA
"857","Modelling Bullpens Part 1:  Holistic Approach. http://t.co/wZPwDkJtus   #datascience #bullpens #sabermetrics #baseball #mlb #sportsanalytics",FALSE,1,NA,2015-03-28 21:44:39,FALSE,NA,"581934952180248576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lockandcover",0,FALSE,FALSE,NA,NA
"858","Matplotlib is just too much #DataScience 
http://t.co/4ur8jKhilW",FALSE,1,NA,2015-03-28 21:44:34,FALSE,NA,"581934933842751488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Morgan_Sacco",0,FALSE,FALSE,NA,NA
"859","RT @iotattack: You in Your #InternetofThings http://t.co/cY5dFR95An #iot #analytics #DataScience #bigdata http://t.co/srTAKISH5E via vrstar…",FALSE,0,NA,2015-03-28 21:43:21,FALSE,NA,"581934626068963329",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",4,TRUE,FALSE,NA,NA
"860","You in Your #InternetofThings http://t.co/cY5dFR95An #iot #analytics #DataScience #bigdata http://t.co/srTAKISH5E via vrstartup",FALSE,3,NA,2015-03-28 21:38:55,FALSE,NA,"581933512204369920",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iotattack",4,FALSE,FALSE,NA,NA
"861","RT @vrstartup: Bluetooth 4.2, The Foundation For #IoT Devices https://t.co/X1Rybh9a3t #internetofthings #bigdata #datascience",FALSE,0,NA,2015-03-28 21:38:15,FALSE,NA,"581933345115934722",NA,"<a href=""http://denbot.co"" rel=""nofollow"">DenBotApp</a>","EnventorsLab",7,TRUE,FALSE,NA,NA
"862","RT @vrstartup: Bluetooth 4.2, The Foundation For #IoT Devices https://t.co/X1Rybh9a3t #internetofthings #bigdata #datascience",FALSE,0,NA,2015-03-28 21:38:15,FALSE,NA,"581933342460899328",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",7,TRUE,FALSE,NA,NA
"863","RT @vrstartup: You in Your #InternetofThings http://t.co/iIzmzMObZW #iot #analytics #DataScience #bigdata http://t.co/4KNAYD1ZVV",FALSE,0,NA,2015-03-28 21:38:15,FALSE,NA,"581933341533954048",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",1,TRUE,FALSE,NA,NA
"864","25 Terminal Tips Every Mac User Should Know | #unix #programming #python #datascience http://t.co/S565MCrycC",FALSE,2,NA,2015-03-28 21:36:19,FALSE,NA,"581932856521420800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reshamas",0,FALSE,FALSE,NA,NA
"865","You in Your #InternetofThings http://t.co/iIzmzMObZW #iot #analytics #DataScience #bigdata http://t.co/4KNAYD1ZVV",FALSE,4,NA,2015-03-28 21:35:19,FALSE,NA,"581932604036947968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vrstartup",1,FALSE,FALSE,NA,NA
"866","RT @VishalTx: Your #Agile #DataWarehousing #Architect: Excel http://t.co/E0uwKWG8MS #bigdata #analytics #datascience",FALSE,0,NA,2015-03-28 21:34:40,FALSE,NA,"581932440509288448",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",2,TRUE,FALSE,NA,NA
"867","RT @DistrictDataLab: LinkedIn offers researchers $25K for ways to change the world with its data http://t.co/QlRTCQqkqy #DataScience #BigDa…",FALSE,0,NA,2015-03-28 21:34:31,FALSE,NA,"581932405444861952",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",6,TRUE,FALSE,NA,NA
"868","RT @Easby04: Evolving data strategy~#BigData roadmap highlights biz objectives, #data assets #analytics #datascience http://t.co/FojRfGUk2V…",FALSE,0,NA,2015-03-28 21:33:31,FALSE,NA,"581932152352210944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1MalachiD",3,TRUE,FALSE,NA,NA
"869","RT @aircooled6: How #BigData can help your business and #brand dodge mistakes. c/o @bobehayes #DataScience http://t.co/vi2VHxbOlb",FALSE,0,NA,2015-03-28 21:33:25,FALSE,NA,"581932128373473280",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"870","First @WhiteHouse #Data #Chief ""DJ Patil"" Discusses His Top Priorities http://t.co/14b4tD73BH #DataScientist @dpatil #BigData #DataScience",FALSE,6,NA,2015-03-28 21:32:10,FALSE,NA,"581931812173148160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YangChangyu",6,FALSE,FALSE,NA,NA
"871","Three Things About #DataScience You Won't Find In the Books http://t.co/iSR5Gwq0jO",FALSE,3,NA,2015-03-28 21:30:47,FALSE,NA,"581931462800347137",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","craigmullins",1,FALSE,FALSE,NA,NA
"872","Zig and zag at the right times with the help of advanced #analytics http://t.co/Cq2FMf9Gw2 #datascience #predictiveanalytics",FALSE,1,NA,2015-03-28 21:30:29,FALSE,NA,"581931389940998145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","v_vashishta",0,FALSE,FALSE,NA,NA
"873","RT @vrstartup: Bluetooth 4.2, The Foundation For #IoT Devices https://t.co/X1Rybh9a3t #internetofthings #bigdata #datascience",FALSE,0,NA,2015-03-28 21:30:20,FALSE,NA,"581931353068961792",NA,"<a href=""http://www.visicomscientific.com"" rel=""nofollow"">SnapShopPro</a>","softwareguru1",7,TRUE,FALSE,NA,NA
"874","RT @mjcavaretta: MT @AnalyticsClub: Apple acquires big data analytics firm Acunu - Apple Insider http://t.co/4UG2im7JKu #bigdata #datascien…",FALSE,0,NA,2015-03-28 21:30:11,FALSE,NA,"581931313646698496",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","bobehayes",10,TRUE,FALSE,NA,NA
"875","10 #DataScience Stories You Shouldn’t Miss This Week - http://t.co/eqoMoX7Tdt via @DataconomyMedia #bigdata",FALSE,2,NA,2015-03-28 21:30:00,FALSE,NA,"581931268809433088",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","bluebox",1,FALSE,FALSE,NA,NA
"876","Bluetooth 4.2, The Foundation For #IoT Devices https://t.co/X1Rybh9a3t #internetofthings #bigdata #datascience",FALSE,8,NA,2015-03-28 21:27:18,FALSE,NA,"581930586480185344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vrstartup",7,FALSE,FALSE,NA,NA
"877","RT @Easby04: Evolving data strategy~#BigData roadmap highlights biz objectives, #data assets #analytics #datascience http://t.co/FojRfGUk2V…",FALSE,0,NA,2015-03-28 21:27:09,FALSE,NA,"581930549960445952",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",3,TRUE,FALSE,NA,NA
"878","RT @Easby04: Evolving data strategy~#BigData roadmap highlights biz objectives, #data assets #analytics #datascience http://t.co/FojRfGUk2V…",FALSE,0,NA,2015-03-28 21:26:28,FALSE,NA,"581930376844713984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drymnd",3,TRUE,FALSE,NA,NA
"879","RT @jabawack: Our short review Collective Behaviors &amp; Networks is the most download paper of the year on @EPJscience #DataScience! http://t…",FALSE,0,NA,2015-03-28 21:21:33,FALSE,NA,"581929140389048320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Archetypal_Ben",17,TRUE,FALSE,NA,NA
"880","@profdrsnapee Thanks for the follow, we follow each other now. Regards, http://t.co/vhvOMU78U2 #DataScience",FALSE,2,"profdrsnapee",2015-03-28 21:18:07,FALSE,NA,"581928276224004096","338132477","<a href=""http://www.shukka.com"" rel=""nofollow"">Shukka Methods - Twitter</a>","ShukkaMethods",0,FALSE,FALSE,NA,NA
"881","@Spruke Thanks for the follow, we follow each other now. Regards, http://t.co/vhvOMU78U2 #DataScience",FALSE,1,"Spruke",2015-03-28 21:18:06,FALSE,NA,"581928271882915840","182384817","<a href=""http://www.shukka.com"" rel=""nofollow"">Shukka Methods - Twitter</a>","ShukkaMethods",0,FALSE,FALSE,NA,NA
"882","#BigData #Analytics
Methodological #Training in Statistical #DataScience
April 27-29, 2015, Berne, CH
http://t.co/TwyhcIu1Za 
#Statistics",FALSE,4,NA,2015-03-28 21:17:58,FALSE,NA,"581928240681472000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiegoKuonen",0,FALSE,FALSE,NA,NA
"883","RT @DiegoKuonen: RT @bobehayes: Know your objective 》#BigData roadmap highlights objectives, assets http://t.co/ujFDmjGIFB #datascience",FALSE,0,NA,2015-03-28 21:17:43,FALSE,NA,"581928175552356352",NA,"<a href=""http://www.vmug.org.uk"" rel=""nofollow"">VMUG</a>","BDUGUK",4,TRUE,FALSE,NA,NA
"884","@Zoidge Ex: Jimmy, my app says you talk about 75% to my 25% in any given conversation w/ an ""interrupt rate"" of 92%. #DataScience",FALSE,5,"Zoidge",2015-03-28 21:14:12,FALSE,"581926601308393473","581927290919088128","82279136","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zoidge",0,FALSE,FALSE,NA,NA
"885","RT @DistrictDataLab: LinkedIn offers researchers $25K for ways to change the world with its data http://t.co/QlRTCQqkqy #DataScience #BigDa…",FALSE,0,NA,2015-03-28 21:14:07,FALSE,NA,"581927269054210048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vdmitriyev",6,TRUE,FALSE,NA,NA
"886","RT @v_vashishta: A #Startup Tracks Everything From Shoppers to Corn Yields Using Satellite Imagery http://t.co/Jtos1zS4AB #DataScience #mac…",FALSE,0,NA,2015-03-28 21:12:21,FALSE,NA,"581926825162608640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seankirker",2,TRUE,FALSE,NA,NA
"887","LinkedIn offers researchers $25K for ways to change the world with its data http://t.co/QlRTCQqkqy #DataScience #BigData",FALSE,6,NA,2015-03-28 21:12:00,FALSE,NA,"581926738227290113",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DistrictDataLab",6,FALSE,FALSE,NA,NA
"888","RT @DiegoKuonen: RT @bobehayes: Know your objective 》#BigData roadmap highlights objectives, assets http://t.co/ujFDmjGIFB #datascience",FALSE,0,NA,2015-03-28 21:11:41,FALSE,NA,"581926656853602304",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",4,TRUE,FALSE,NA,NA
"889","RT @VishalTx: Your #Agile #DataWarehousing #Architect: Excel http://t.co/E0uwKWG8MS #bigdata #analytics #datascience",FALSE,0,NA,2015-03-28 21:11:40,FALSE,NA,"581926655133925376",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",2,TRUE,FALSE,NA,NA
"890","Your #Agile #DataWarehousing #Architect: Excel http://t.co/E0uwKWG8MS #bigdata #analytics #datascience",FALSE,4,NA,2015-03-28 21:11:03,FALSE,NA,"581926498682159106",NA,"<a href=""http://v1shal.com"" rel=""nofollow"">V1shal</a>","VishalTx",2,FALSE,FALSE,NA,NA
"891","RT @DeepLearnIT: #ArtificialIntelligence is at a tipping point http://t.co/zqKLORNuTN http://t.co/NNhBrgRI2S #datascience #machinelearning …",FALSE,0,NA,2015-03-28 21:10:43,FALSE,NA,"581926412237553664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seankirker",6,TRUE,FALSE,NA,NA
"892","RT @bobehayes: Know your objective 》#BigData roadmap highlights objectives, assets http://t.co/ujFDmjGIFB #datascience",FALSE,7,NA,2015-03-28 21:09:24,FALSE,NA,"581926084301746177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiegoKuonen",4,FALSE,FALSE,NA,NA
"893","RT @DeepLearnIT: #ArtificialIntelligence is at a tipping point http://t.co/zqKLORNuTN http://t.co/NNhBrgRI2S #datascience #machinelearning …",FALSE,0,NA,2015-03-28 21:06:34,FALSE,NA,"581925369151881216",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",6,TRUE,FALSE,NA,NA
"894","RT @v_vashishta: A #Startup Tracks Everything From Shoppers to Corn Yields Using Satellite Imagery http://t.co/Jtos1zS4AB #DataScience #mac…",FALSE,0,NA,2015-03-28 21:06:33,FALSE,NA,"581925365544828929",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",2,TRUE,FALSE,NA,NA
"895","RT @JSilasHarbour: #datascience and #bigdata get a new theorem on generating variance for #MapReduce from #DSC http://t.co/MVRdFpUm6W @CNSI…",FALSE,0,NA,2015-03-28 21:06:01,FALSE,NA,"581925231230627841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MindAfterMath",7,TRUE,FALSE,NA,NA
"896","RT arnab_majumdar The Confused Person's Guide to Middle East Conflicts http://t.co/n3Br1YpWRd #datascience",FALSE,1,NA,2015-03-28 21:04:22,FALSE,NA,"581924818024558593",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","arcvision_kol",0,FALSE,FALSE,NA,NA
"897","RT @KirkDBorne: New Spatial Aggregation Tutorial for GIS Tools on Hadoop: http://t.co/JTBcvZJsNi #Geospatial #BigData #DataScience #ISGEO H…",FALSE,0,NA,2015-03-28 21:03:42,FALSE,NA,"581924646947176448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hassanfahim",14,TRUE,FALSE,NA,NA
"898","The Confused Person's Guide to Middle East Conflicts http://t.co/kUWrlqPylg #datascience",FALSE,2,NA,2015-03-28 21:02:23,FALSE,NA,"581924316968796161",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","arnab_majumdar",0,FALSE,FALSE,NA,NA
"899","RT @mjcavaretta: MT @AnalyticsClub: Apple acquires big data analytics firm Acunu - Apple Insider http://t.co/4UG2im7JKu #bigdata #datascien…",FALSE,0,NA,2015-03-28 21:02:11,FALSE,NA,"581924267698339840",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",10,TRUE,FALSE,NA,NA
"900","Using #DataScience to Predict TV Viewer Behavior and Formulate a Hit #TV Show http://t.co/t5yUIyJZ33 via @Pivotal @KirkDBorne",FALSE,4,NA,2015-03-28 21:01:40,FALSE,NA,"581924138748649472",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","indizen_insight",0,FALSE,FALSE,NA,NA
"901","RT @JSilasHarbour: #datascience and #bigdata get a new theorem on generating variance for #MapReduce from #DSC http://t.co/MVRdFpUm6W @CNSI…",FALSE,0,NA,2015-03-28 21:01:31,FALSE,NA,"581924099242479616",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",7,TRUE,FALSE,NA,NA
"902","RT @mjcavaretta: MT @AnalyticsClub: Apple acquires big data analytics firm Acunu - Apple Insider http://t.co/4UG2im7JKu #bigdata #datascien…",FALSE,0,NA,2015-03-28 21:01:30,FALSE,NA,"581924093898989568",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",10,TRUE,FALSE,NA,NA
"903","Population-based DNA Biobank

http://t.co/OrXc1JEOgw

#DataScience #BigData",FALSE,3,NA,2015-03-28 21:01:25,FALSE,NA,"581924075909595137",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hamurcu_fatih",0,FALSE,FALSE,NA,NA
"904","TeradataVoice: How 1 nonprofit is using #DataScience to transform lives &amp; communities | http://t.co/CBkyo4Lfg5 http://t.co/YkygUmpN9U",FALSE,4,NA,2015-03-28 21:01:03,FALSE,NA,"581923983509028864",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","lh3com",0,FALSE,FALSE,NA,NA
"905","A #Startup Tracks Everything From Shoppers to Corn Yields Using Satellite Imagery http://t.co/Jtos1zS4AB #DataScience #machinelearning",FALSE,7,NA,2015-03-28 21:00:48,FALSE,NA,"581923919491301376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","v_vashishta",2,FALSE,FALSE,NA,NA
"906","RT @mjcavaretta: MT @AnalyticsClub: Apple acquires big data analytics firm Acunu - Apple Insider http://t.co/4UG2im7JKu #bigdata #datascien…",FALSE,0,NA,2015-03-28 21:00:28,FALSE,NA,"581923836582453248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamunr7",10,TRUE,FALSE,NA,NA
"907","RT @JSilasHarbour: #datascience and #bigdata get a new theorem on generating variance for #MapReduce from #DSC http://t.co/MVRdFpUm6W @CNSI…",FALSE,0,NA,2015-03-28 21:00:21,FALSE,NA,"581923804110319616",NA,"<a href=""http://www.visicomscientific.com"" rel=""nofollow"">SnapShopPro</a>","softwareguru1",7,TRUE,FALSE,NA,NA
"908","RT @JSilasHarbour: #datascience and #bigdata get a new theorem on generating variance for #MapReduce from #DSC http://t.co/MVRdFpUm6W @CNSI…",FALSE,0,NA,2015-03-28 20:57:14,FALSE,NA,"581923020588994561",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",7,TRUE,FALSE,NA,NA
"909","RT @DataRobot: ""More data is better if you know what to do with it."" This is why #datascience is the fastest growing industry now. http://t…",FALSE,0,NA,2015-03-28 20:57:09,FALSE,NA,"581923001542787072",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",13,TRUE,FALSE,NA,NA
"910","RT @DataRobot: ""More data is better if you know what to do with it."" This is why #datascience is the fastest growing industry now. http://t…",FALSE,0,NA,2015-03-28 20:55:39,FALSE,NA,"581922621735997441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaternaJiri",13,TRUE,FALSE,NA,NA
"911","RT @data_nerd: Career Spotlight: What I Do as a Data Scientist - http://t.co/o7u4yU7dO3 #datascience",FALSE,0,NA,2015-03-28 20:54:27,FALSE,NA,"581922321515945984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobcobbjr",8,TRUE,FALSE,NA,NA
"912","RT @stevndmills: Using page rank to detect fraud and anomalies in health care http://t.co/ufKDN6lDIn #datascience #BigData",FALSE,0,NA,2015-03-28 20:52:14,FALSE,NA,"581921760938844160",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"913","RT @Persontyle: Why #DataScientists need to ask “Why” https://t.co/mt9QMlgSl3 #DataScience #bigdata #analytics http://t.co/MtlRletKaG",FALSE,0,NA,2015-03-28 20:52:12,FALSE,NA,"581921754018365441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luiy",15,TRUE,FALSE,NA,NA
